name,teudat_zehut,specialty,year,gender,clinic_address,phone,license_number,license_date,specialty_registration_date,clalit,maccabi,meuhedet,leumit,source_url,source_name,scrape_date
"ד""ר יואב ברוך",,"אורוגינקולוגיה, רפואת נשים, צוואר הרחם",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-baruch-yoav,MedReviews,2026-03-29T18:53:59.819104
פרופ' יניב ורשבסקי,,"אורתופדיה, החלפות מפרקים",,,,,,,,1,0,0,1,https://www.medreviews.co.il/provider/dr-warschawski-yaniv,MedReviews,2026-03-29T18:53:59.819119
"ד""ר דור גולומב",,אורולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-golomb-dor,MedReviews,2026-03-29T18:53:59.819128
"ד""ר אלי דולב",,"רפואת שיניים, אסתטיקה דנטלית, אסתטיקת פנים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-dolev-eli,MedReviews,2026-03-29T18:53:59.819134
"ד""ר נועם אולשינקה",,אורתופדיה אונקולוגית,,,,,,,,1,1,1,1,https://www.medreviews.co.il/provider/dr-olshinka-noam,MedReviews,2026-03-29T18:53:59.819147
"ד""ר יובל עצמון",,"רפואת נשים, פריון האישה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-atzmon-yuval,MedReviews,2026-03-29T18:53:59.819153
פרופ' יורם אגמון,,"קרדיולוגיה, אקו לב, מחלות מסתמי הלב",,,,,,,,1,1,1,1,https://www.medreviews.co.il/provider/prof-agmon-yoram,MedReviews,2026-03-29T18:53:59.819177
פרופ' סמי ניטצקי,,"כירורגית כלי דם, דליות ורידים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-nitecki-samy,MedReviews,2026-03-29T18:53:59.819183
"ד""ר ראפי חדאד",,"נוירולוגיה, הפרעות תנועה, נוירולוגיה קוגניטיבית",,,,,,,,0,1,0,1,https://www.medreviews.co.il/provider/dr-hadad-rafi,MedReviews,2026-03-29T18:53:59.819195
"ד""ר רוני אברהמי",,"גינקולוגיה, מעקב הריונות מיוחדים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-avrahami-roni,MedReviews,2026-03-29T18:53:59.819200
"ד""ר איליה מושייב",,"רפואת שיניים, מחלות חניכיים, יישור שיניים, שיקום הפה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-mushayev-ilia,MedReviews,2026-03-29T18:53:59.819213
פרופ' ערן שדות,,"כירורגיה כללית, ניתוחי כבד, לבלב, ודרכי מרה",,,,,,,,0,1,1,1,https://www.medreviews.co.il/provider/prof-sadot-eran,MedReviews,2026-03-29T18:53:59.819249
"ד""ר מיקי הייפלר",,"אורולוגיה אונקולוגית, כירורגיה אורולוגית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-haifler-miki,MedReviews,2026-03-29T18:53:59.819262
"ד""ר רותם ענבר",,רפואת נשים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-inbar-rotem,MedReviews,2026-03-29T18:53:59.819270
"ד""ר שני סולטנוב",,רפואת משפחה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-soltanov-shany,MedReviews,2026-03-29T18:53:59.819277
"ד""ר מוחמד חטיב",,"אורתופדיה, החלפות מפרקים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-khatib-muhammad,MedReviews,2026-03-29T18:53:59.819283
"ד""ר ינון לב",,אורתופדית כתף,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-lev-inon,MedReviews,2026-03-29T18:53:59.819296
"ד""ר טל אליהו",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-eliyahu-tal,MedReviews,2026-03-29T18:53:59.819302
"ד""ר אבידן לרון - מרכז מומחים לרון",,"שיקום הפה, רפואת שיניים, כירורגיית פה ולסת, טיפולי שורש ואסתטיקת שיניים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-laron-avidan,MedReviews,2026-03-29T18:53:59.819308
"ד""ר אלינה סגל",,"רפואת שיניים, אסתטיקת פנים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-alina-segal,MedReviews,2026-03-29T18:53:59.819315
"ד""ר צבי מילוא",,"רפואת נשים, נערות ומתבגרות, מעקב הריונות מיוחדים, הריון בסיכון גבוה",,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-millo-zvi,MedReviews,2026-03-29T18:53:59.819329
מכון EMG,,מכון פרטי לבדיקות EMG,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/emg-rehovot,MedReviews,2026-03-29T18:53:59.819336
"ד""ר חגי אבנט",,"רפואת נשים, אולטרסאונד מיילדותי וגינקולוגי ורפואת עובר",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-avnet-hagai,MedReviews,2026-03-29T18:53:59.819342
"ד""ר וסילי צ'רמיסין",,"אורתופדית כתף, אורתופדיה של גפה עליונה",,,,,,,,1,1,1,0,https://www.medreviews.co.il/provider/dr-tcheremisin-vasily,MedReviews,2026-03-29T18:53:59.819360
"ד""ר שירין שיראזיאן ברכה",,"רפואת נשים, הריון בסיכון",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shirazian-bracha-shirin,MedReviews,2026-03-29T18:53:59.819366
"ד""ר אלכסנדרה בראון",,"רפואת נשים, צוואר הרחם",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-baron-alexandra,MedReviews,2026-03-29T18:53:59.819374
"ד""ר שמעון ספוז'ניקוב",,"כירורגיה, בריאטריה, קיצור קיבה, כירורגיה לפרוסקופית, בקעים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-sapojnikov-shimon,MedReviews,2026-03-29T18:53:59.819379
פרופסור אביעד כהן,,"גינקולוגיה, כירורגיה גניקולוגית מתקדמת בגישה פתוחה ולפרוסקופית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-cohen-aviad,MedReviews,2026-03-29T18:53:59.819391
"ד""ר אורלי פוזאילוב",,אסתטיקת פנים וצוואר,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-fuzailov-orly,MedReviews,2026-03-29T18:53:59.819397
פרופ' אריאל מני,,"רפואת נשים, הריון בסיכון גבוה, ניתוחים קיסריים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-mani-ariel,MedReviews,2026-03-29T18:53:59.819403
"ד""ר נדב פרידל",,רפואת עור ומין מבוגרים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-friedel-nadav,MedReviews,2026-03-29T18:53:59.819428
"ד""ר קונסטנטין קגסוב",,אורתופדיה קרסול וכף רגל,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-kagasov-konstantin,MedReviews,2026-03-29T18:53:59.819436
"ד""ר יונה יניב",,אורטופדיה של כף היד,,,,,,,,0,0,0,1,https://www.medreviews.co.il/provider/dr-yaniv-yona,MedReviews,2026-03-29T18:53:59.819447
"ד""ר שירן ברששת",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-barsheshet-shiran,MedReviews,2026-03-29T18:53:59.819453
"ד""ר איזבלה יפרמנקו-יוסים",,רפואת שיניים לילדים ולנוער. טיפולי שגרה וטיפולי שיניים לילדים בהרדמה כללית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-efremenko-yusim-izabella,MedReviews,2026-03-29T18:53:59.819461
"ד""ר לידור עטרי גילשטיין",,שיקום הפה ואסתטיקה ורפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-atary-gilshtein-lidor,MedReviews,2026-03-29T18:53:59.819468
"ד""ר דור עברון",,"מחלות חניכיים, השתלות שיניים, רפואת שיניים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-evron-dor,MedReviews,2026-03-29T18:53:59.819474
"ד""ר איתי ורדי",,"כירורגיה אורולוגית, אבנים בכליות, ערמונית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-vardi-itay,MedReviews,2026-03-29T18:53:59.819480
"ד""ר אריה גורדין",,אף אוזן גרון ילדים,,,,,,,,0,1,1,0,https://www.medreviews.co.il/provider/dr-gordin-arie,MedReviews,2026-03-29T18:53:59.819500
"ד""ר אמיר קורן",,"רפואת עור ושיער, רפואה אסתטית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-koren-amir,MedReviews,2026-03-29T18:53:59.819508
"ד""ר יניב ברקנא",,"רפואת עיניים, ניתוחי קטרקט וגלאוקומה",,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-barkana-yaniv,MedReviews,2026-03-29T18:53:59.819526
"ד""ר משה אשכנזי",,מחלות ריאה ילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ashkenazi-moshe,MedReviews,2026-03-29T18:53:59.819533
פרופ' דן פליס,,,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-fliss-dan,MedReviews,2026-03-29T18:53:59.819540
"ד""ר שמעון קולקר",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-kolker-shimon,MedReviews,2026-03-29T18:53:59.819548
"ד""ר ענת פאלון",,"אסתטיקת פנים, אורתודונטיה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-fallon-anat,MedReviews,2026-03-29T18:53:59.819557
"ד""ר נטלי קורן",,"רפואת נשים, מעקב הריון, גיניקולוגיה של ילדות ומתבגרות, רפואת גיל המעבר",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-koren-natalie,MedReviews,2026-03-29T18:53:59.819563
"ד""ר אפי כזום",,"אורתופדיה, מנתח כתף",,,,,,,,1,1,0,0,https://www.medreviews.co.il/provider/dr-kazum-efi,MedReviews,2026-03-29T18:53:59.819576
"ד""ר ילנה בניאמינסון",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-beniaminson-elena,MedReviews,2026-03-29T18:53:59.819582
"ד""ר קורנליוס נאסר",,רפואת עיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-nasser-cornelius,MedReviews,2026-03-29T18:53:59.819594
"ד""ר סופיה גורביץ",,"רפואת נשים, כירורגיה גניקולוגית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-gurevich-sofia,MedReviews,2026-03-29T18:53:59.819602
פרופ' ישראל מייזנר,,"גינקולוגיה, מעקב הריונות מיוחדים, סקירת מערכות",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-meizner-israel,MedReviews,2026-03-29T18:53:59.819608
מרכז רפואי דוד - מרפאת נשים,,"גינקולוגיה, טיפולי פריון, הריון בסיכון גבוה, טרטולוגיה",,,,,,,,0,0,0,1,https://www.medreviews.co.il/provider/admcmedical-gynecology,MedReviews,2026-03-29T18:53:59.819631
פרופ' חיים ראובני,,"רפואת עור, רפואה אסתטית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-reuveni-haim,MedReviews,2026-03-29T18:53:59.819638
"ד""ר לירון ברקוביץ'",,"רפואת עיניים, קרנית, קטרקט, הסרת משקפיים בלייזר",,,,,,,,1,1,1,1,https://www.medreviews.co.il/provider/dr-berkovitz-liron,MedReviews,2026-03-29T18:53:59.819662
חזי לוי,,אורתוטיקה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/levi-hezi,MedReviews,2026-03-29T18:53:59.819670
פרופ' מרואן עודה,,"גינקולוגיה, אולטרה סאונד גינקולוגי",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-odeh-marwan,MedReviews,2026-03-29T18:53:59.819676
"ד""ר נועה גרובר",,אנדוקרינולוגיה ילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-gruber-noah,MedReviews,2026-03-29T18:53:59.819688
"ד""ר עבד אלחלים דראושה",,"אורולוגיה, כריתת ערמונית בלייזר HoLEP, אידוי ערמונית rezum, ריסוק אבנים בדרכי שתן בלייזר",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-elhalim-darawsha-abd,MedReviews,2026-03-29T18:53:59.819694
פרופ' אבי בן הרוש,,"גינקולוגיה, פריון האישה, אולטרה סאונד גינקולוגי, מעקב הריונות מיוחדים",,,,,,,,1,0,1,1,https://www.medreviews.co.il/provider/prof-ben-haroush-avi,MedReviews,2026-03-29T18:53:59.819721
"ד""ר ארנון קורן",,"כירורגית כלי דם וורידים, ניתוחי לייזר תוך ורידי",,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-koren-arnon,MedReviews,2026-03-29T18:53:59.819738
"ד""ר אוהד שושני",,"אורולוגיה, פריון הגבר",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shoshany-ohad,MedReviews,2026-03-29T18:53:59.819751
פרופ' רון בלוססקי,,"רפואת נשים, סקירת מערכות",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-beloosesky-ron,MedReviews,2026-03-29T18:53:59.819757
"ד""ר יעל שפירא גליץ",,"לרינולוגיה,  הפרעות קול, נשימה ובליעה",,,,,,,,0,1,1,0,https://www.medreviews.co.il/provider/dr-shapira-galitz-yael,MedReviews,2026-03-29T18:53:59.819769
"ד""ר לריסה מוצמכר",,"רפואת עיניים, מחלות הרשתית והזגוגית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-muzmacher-larisa,MedReviews,2026-03-29T18:53:59.819775
"ד""ר איילת אולך",,"עור, עור ילדים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ollech-ayelet,MedReviews,2026-03-29T18:53:59.819782
"ד""ר שאדי שחאדה",,"כירורגיית פה ולסת, רפואת שיניים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shehadeh-shadi,MedReviews,2026-03-29T18:53:59.819789
"ד""ר יורי קלסוב",,כירורגיה אורטופדית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-klassov-yuri,MedReviews,2026-03-29T18:53:59.819799
פרופ' ניצה גולדנברג כהן,,"רפואת עיניים, עיניים ילדים, פזילה, נוירואופטלמולוגיה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-goldenberg-cohen-nitza,MedReviews,2026-03-29T18:53:59.819806
פרופ' שרון פרלמן,,"גינקולוגיה, אולטרה סאונד גינקולוגי, שקיפות עורפית, סקירת מערכות",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-perlman-sharon,MedReviews,2026-03-29T18:53:59.819812
"ד""ר מור בוסתן נחומסון",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-nahumson-mor-bustan,MedReviews,2026-03-29T18:53:59.819820
"ד""ר גילה נלקנבאום איזמן",,"עור, רפואה אסתטית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-nelkenbaum-gila,MedReviews,2026-03-29T18:53:59.819828
"ד""ר יצחק בר אור",,גסטרואנטרולוגיה ילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-bar-orr-yizhak,MedReviews,2026-03-29T18:53:59.819835
פרופ' שי שבת,,אורתופדית עמוד שדרה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-shabat-shay,MedReviews,2026-03-29T18:53:59.819841
"מרפאות ד""ר רון אמיר",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-amir-ron,MedReviews,2026-03-29T18:53:59.819849
"ד""ר אדריאנה דל גיגליו",,"רפואה פנימית, המטולוגיה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-giglio-adriana,MedReviews,2026-03-29T18:53:59.819855
פרופ' יעקב אולך,,גסטרואנטרולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ollech-jacob,MedReviews,2026-03-29T18:53:59.819863
פרופ' עופר פאינרו,,"פריון האישה, הפרייה חוץ גופית (IVF)",,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/prof-fainaru-ofer,MedReviews,2026-03-29T18:53:59.819887
גוליאן אנקווה,,פיזיותרפיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/encaoua-julien,MedReviews,2026-03-29T18:53:59.819895
"ד""ר רענן שגב",,"רפואה אסתטית, רפואת שיניים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-segev-raanan,MedReviews,2026-03-29T18:53:59.819901
"ד""ר דניאל שינהר",,כירורגיה ילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shinhar-daniel,MedReviews,2026-03-29T18:53:59.819914
"ד""ר יריב גולדשטיין",,אורתופדית כתף,,,,,,,,0,0,0,1,https://www.medreviews.co.il/provider/dr-goldstein-yariv,MedReviews,2026-03-29T18:53:59.819925
פרופ' גיל סיגל,,"רפואת האף והסינוסים, רפואת אף אוזן גרון ילדים, סחרחורות",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-siegal-gil,MedReviews,2026-03-29T18:53:59.819933
פרופ' מיכל קובו השרוני,,"רפואת נשים, גינקולוגיה, הריון בסיכון גבוה, מעקב הריונות מיוחדים",,,,,,,,1,1,1,0,https://www.medreviews.co.il/provider/prof-kovo-hasharoni-michal,MedReviews,2026-03-29T18:53:59.819947
"ד""ר אור כרמי",,"ראומטולוגיה, רפואה פנימית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-carmi-or,MedReviews,2026-03-29T18:53:59.819955
סבינה לובינקר,,תזונה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/lubinker-sabina,MedReviews,2026-03-29T18:53:59.819965
"ד""ר קטי שלוש",,"פריון האישה, פריון הגבר",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shlush-katy,MedReviews,2026-03-29T18:53:59.819973
פרופ' משה סויסה,,"קרדיולוגיה, קרדיולוגיה פולשנית, אלקטרופיזיולוגיה",,,,,,,,1,1,1,1,https://www.medreviews.co.il/provider/prof-swissa-moshe,MedReviews,2026-03-29T18:53:59.819994
"ד""ר עארף אל נצאצרה",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-el-nasasra-aref,MedReviews,2026-03-29T18:53:59.820001
"ד""ר גיא לוי",,"מחלות חניכיים, שתלים דנטליים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-levi-guy,MedReviews,2026-03-29T18:53:59.820007
"ד""ר תומר גרינר",,גסטרואנטרולוגיה ואנדוסקופיה מתקדמת,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-greener-tomer,MedReviews,2026-03-29T18:53:59.820022
"ד""ר עינב ברקוביץ",,"עור, רפואה אסתטית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-bercovich-einav,MedReviews,2026-03-29T18:53:59.820030
"ד""ר עדי נוסרטי פרצ'יק",,עור ומין,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-nosrati-perchik-adi,MedReviews,2026-03-29T18:53:59.820037
"ד""ר מורן שטיינר",,"כירורגיית פה ולסתות, רפואת שיניים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shteiner-moran,MedReviews,2026-03-29T18:53:59.820044
